ROW,GMT_TESTTIMESTAMP,COMPONENT_ID,WAFER_ID_XY,PSRO,CWP0_VDDN,CRP0_VDDN,HOME_DIRECTORY,MACHINE_FAMILY,SERIAL,LEVEL,TEST,TEST_PROGRAM,TEST_SUFFIX,PCX_LEVEL,FIRMWARE,BUP_TOOL_VERSION,FN,
"1,2018-05-08 08:15:19.0,""11S02CY382YH1934473501"",""6A05E327SOB7/77/33"",8.44,1.2,1.2,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/08/zMcharP00BFC57.SYSHEDD220180412.438083084187495092086252585501126719720600.20180508041519.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M02~BFC57~20180508041519~MFG_MFG.xml.gz"","
"1,2018-05-10 23:33:34.0,""11S02CY382YH1934473502"",""6A05E327SOB7/63/33"",8.448,1.181,1.181,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/10/zMcharP00C09A1.SYSHEDD220180412.026401902302898901897403646429595465502077605597599114494435606490500493299488499489.20180510193334.3906M05.zip.gz"",""zMidas"",""C09A1"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C09A1~20180510193334~MFG_MFG.xml.gz"","
"1,2018-05-09 14:02:27.0,""11S02CY382YH1934474424"",""6A05E309SOB3/63/55"",8.325,1.107,1.107,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/09/zMcharP00C1A7A.SYSHEDD220180412.457030025070661272435991210604180209966259276862859127442441275965837424631462053052.20180509100227.3906M05.zip.gz"",""zMidas"",""C1A7A"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A7A~20180509100227~MFG_MFG.xml.gz"","
"1,2018-05-09 17:12:52.0,""11S02CY382YH1934474425"",""6A05G034SOE3/119/55"",8.343,1.144,1.144,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/09/zMcharP00C1A7A.SYSHEDD220180412.150866024030662649923610497498029425255940168575398107625165867163866221874650434.20180509131252.3906M05.zip.gz"",""zMidas"",""C1A7A"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A7A~20180509131252~MFG_MFG.xml.gz"","
"1,2018-05-10 23:33:34.0,""11S02CY382YH1934474429"",""6A05E326SOF0/91/33"",8.443,1.128,1.128,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/10/zMcharP00C09A1.SYSHEDD220180412.026401902302898901897403646429595465502077605597599114494435606490500493299488499489.20180510193334.3906M05.zip.gz"",""zMidas"",""C09A1"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C09A1~20180510193334~MFG_MFG.xml.gz"","
"1,2018-05-10 23:33:34.0,""11S02CY382YH1934474435"",""6A05E373SOA0/35/44"",8.043,1.179,1.179,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/10/zMcharP00C09A1.SYSHEDD220180412.026401902302898901897403646429595465502077605597599114494435606490500493299488499489.20180510193334.3906M05.zip.gz"",""zMidas"",""C09A1"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C09A1~20180510193334~MFG_MFG.xml.gz"","
"1,2018-05-10 11:02:19.0,""11S02CY382YH1934474766"",""6A05E373SOA0/105/55"",8.38,1.194,1.194,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/10/zMcharP00BFC57.SYSHEDD220180412.598710572069835927297791766773067260054834.20180510070219.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M02~BFC57~20180510070219~MFG_MFG.xml.gz"","
"1,2018-05-10 10:29:21.0,""11S02CY382YH1934474771"",""6A05G035SOB2/35/33"",7.949,1.155,1.155,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/10/zMcharP00BFC57.SYSHEDD220180412.992254258061741655993968648097664253582055439794602625914836990462463461062771772456.20180510062921.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180510062921~MFG_MFG.xml.gz"","
"1,2018-05-10 10:29:21.0,""11S02CY382YH1934474772"",""6A05G027SOF2/63/66"",8.538,1.151,1.151,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/10/zMcharP00BFC57.SYSHEDD220180412.992254258061741655993968648097664253582055439794602625914836990462463461062771772456.20180510062921.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180510062921~MFG_MFG.xml.gz"","
"1,2018-05-10 11:02:19.0,""11S02CY382YH1934474773"",""6A05E326SOF0/63/22"",8.353,1.194,1.194,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/10/zMcharP00BFC57.SYSHEDD220180412.598710572069835927297791766773067260054834.20180510070219.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M02~BFC57~20180510070219~MFG_MFG.xml.gz"","
"1,2018-05-11 05:36:00.0,""11S02CY382YH1934475840"",""6A05G031SOG3/35/33"",8.497,1.173,1.173,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00C1BEB.SYSHEDD220180412.842840634070492454501611738849110486769790168575398107255625165505851847066434930494.20180511013600.3906M05.zip.gz"",""zMidas"",""C1BEB"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1BEB~20180511013600~MFG_MFG.xml.gz"","
"1,2018-05-09 07:29:58.0,""11S02CY382YH1934475841"",""6A05G031SOG3/63/22"",8.389,1.186,1.186,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/09/zMcharP00C09A1.SYSHEDD220180412.612864858043587580611586841634034076792624261647035464588583430090085186883426886.20180509032958.3906M05.zip.gz"",""zMidas"",""C09A1"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C09A1~20180509032958~MFG_MFG.xml.gz"","
"1,2018-05-11 05:36:00.0,""11S02CY382YH1934475842"",""6A05E369SOG2/133/44"",8.196,1.13,1.13,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00C1BEB.SYSHEDD220180412.842840634070492454501611738849110486769790168575398107255625165505851847066434930494.20180511013600.3906M05.zip.gz"",""zMidas"",""C1BEB"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1BEB~20180511013600~MFG_MFG.xml.gz"","
"1,2018-05-09 17:12:52.0,""11S02CY382YH1934476024"",""6A05G031SOG3/91/55"",8.485,1.165,1.165,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/09/zMcharP00C1A7A.SYSHEDD220180412.150866024030662649923610497498029425255940168575398107625165867163866221874650434.20180509131252.3906M05.zip.gz"",""zMidas"",""C1A7A"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A7A~20180509131252~MFG_MFG.xml.gz"","
"1,2018-05-09 14:02:27.0,""11S02CY382YH1934476025"",""6A05G031SOG3/105/44"",8.543,1.181,1.181,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/09/zMcharP00C1A7A.SYSHEDD220180412.457030025070661272435991210604180209966259276862859127442441275965837424631462053052.20180509100227.3906M05.zip.gz"",""zMidas"",""C1A7A"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A7A~20180509100227~MFG_MFG.xml.gz"","
"1,2018-05-08 14:57:19.0,""11S02CY382YH1934476026"",""6A05G031SOG3/49/33"",8.558,1.138,1.138,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/08/zMcharP00C1C68.SYSHEDD220180412.928759096090652768925095088093190273495094025029026302654927760027765087191434769440.20180508105719.3906M05.zip.gz"",""zMidas"",""C1C68"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1C68~20180508105719~MFG_MFG.xml.gz"","
"1,2018-05-08 14:57:19.0,""11S02CY382YH1934476029"",""6A05E369SOG2/63/22"",8.347,1.167,1.167,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/08/zMcharP00C1C68.SYSHEDD220180412.928759096090652768925095088093190273495094025029026302654927760027765087191434769440.20180508105719.3906M05.zip.gz"",""zMidas"",""C1C68"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1C68~20180508105719~MFG_MFG.xml.gz"","
"1,2018-05-09 14:02:27.0,""11S02CY382YH1934476030"",""6A05E369SOG2/77/44"",8.419,1.177,1.177,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/09/zMcharP00C1A7A.SYSHEDD220180412.457030025070661272435991210604180209966259276862859127442441275965837424631462053052.20180509100227.3906M05.zip.gz"",""zMidas"",""C1A7A"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A7A~20180509100227~MFG_MFG.xml.gz"","
"1,2018-05-08 08:15:19.0,""11S02CY382YH1934476083"",""6A05E369SOG2/77/55"",8.386,1.144,1.144,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/08/zMcharP00BFC57.SYSHEDD220180412.438083084187495092086252585501126719720600.20180508041519.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M02~BFC57~20180508041519~MFG_MFG.xml.gz"","
"1,2018-05-08 08:15:19.0,""11S02CY382YH1934476084"",""6A05E369SOG2/119/66"",8.385,1.142,1.142,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/08/zMcharP00BFC57.SYSHEDD220180412.438083084187495092086252585501126719720600.20180508041519.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M02~BFC57~20180508041519~MFG_MFG.xml.gz"","
"1,2018-05-09 07:29:58.0,""11S02CY382YH1934476085"",""6A05G031SOG3/35/44"",8.509,1.196,1.196,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/09/zMcharP00C09A1.SYSHEDD220180412.612864858043587580611586841634034076792624261647035464588583430090085186883426886.20180509032958.3906M05.zip.gz"",""zMidas"",""C09A1"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C09A1~20180509032958~MFG_MFG.xml.gz"","
"1,2018-05-08 14:57:19.0,""11S02CY382YH1934476087"",""6A05G031SOG3/119/33"",8.463,1.171,1.171,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/08/zMcharP00C1C68.SYSHEDD220180412.928759096090652768925095088093190273495094025029026302654927760027765087191434769440.20180508105719.3906M05.zip.gz"",""zMidas"",""C1C68"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1C68~20180508105719~MFG_MFG.xml.gz"","
"1,2018-05-08 14:57:19.0,""11S02CY382YH1934476088"",""6A05G031SOG3/63/33"",8.496,1.148,1.148,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/08/zMcharP00C1C68.SYSHEDD220180412.928759096090652768925095088093190273495094025029026302654927760027765087191434769440.20180508105719.3906M05.zip.gz"",""zMidas"",""C1C68"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1C68~20180508105719~MFG_MFG.xml.gz"","
"1,2018-05-09 07:29:58.0,""11S02CY382YH1934476090"",""6A05G031SOG3/49/22"",8.372,1.157,1.157,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/09/zMcharP00C09A1.SYSHEDD220180412.612864858043587580611586841634034076792624261647035464588583430090085186883426886.20180509032958.3906M05.zip.gz"",""zMidas"",""C09A1"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C09A1~20180509032958~MFG_MFG.xml.gz"","
"1,2018-05-08 14:57:19.0,""11S02CY382YH1934476093"",""6A05E369SOG2/119/44"",8.251,1.177,1.177,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/08/zMcharP00C1C68.SYSHEDD220180412.928759096090652768925095088093190273495094025029026302654927760027765087191434769440.20180508105719.3906M05.zip.gz"",""zMidas"",""C1C68"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1C68~20180508105719~MFG_MFG.xml.gz"","
"1,2018-05-08 14:57:19.0,""11S02CY382YH1934476096"",""6A05G031SOG3/119/44"",8.438,1.19,1.19,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/08/zMcharP00C1C68.SYSHEDD220180412.928759096090652768925095088093190273495094025029026302654927760027765087191434769440.20180508105719.3906M05.zip.gz"",""zMidas"",""C1C68"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1C68~20180508105719~MFG_MFG.xml.gz"","
"1,2018-05-09 14:02:27.0,""11S02CY382YH1934477210"",""6A05E371SOG2/91/44"",8.47,1.142,1.142,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/09/zMcharP00C1A7A.SYSHEDD220180412.457030025070661272435991210604180209966259276862859127442441275965837424631462053052.20180509100227.3906M05.zip.gz"",""zMidas"",""C1A7A"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1A7A~20180509100227~MFG_MFG.xml.gz"","
"1,2018-05-11 17:05:00.0,""11S02CY382YH1934479812"",""6560043ASEC6/77/66"",8.07,1.109,1.109,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00BFC57.SYSHEDD220180412.014012813625951954013109865858657424422108570118116061038563571889814812664888955952.20180511130500.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180511130500~MFG_MFG.xml.gz"","
"1,2018-05-11 17:05:00.0,""11S02CY382YH1934479813"",""6560043USEG5/105/33"",8.1,1.12,1.12,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00BFC57.SYSHEDD220180412.014012813625951954013109865858657424422108570118116061038563571889814812664888955952.20180511130500.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180511130500~MFG_MFG.xml.gz"","
"1,2018-05-11 17:05:00.0,""11S02CY382YH1934479814"",""6560043USEG5/91/33"",8.086,1.194,1.194,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00BFC57.SYSHEDD220180412.014012813625951954013109865858657424422108570118116061038563571889814812664888955952.20180511130500.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180511130500~MFG_MFG.xml.gz"","
"1,2018-05-13 22:36:02.0,""11S02CY382YH1934479817"",""6560043ASEC6/77/22"",8.187,1.194,1.194,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/13/zMcharP00C1BEB.SYSHEDD220180412.416420069410387560115818817302647644645857863037114422206853854856299117948036.20180513183602.3906M05.zip.gz"",""zMidas"",""C1BEB"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1BEB~20180513183602~MFG_MFG.xml.gz"","
"1,2018-05-24 15:01:26.0,""11S02CY382YH1934479818"",""6560043ASEC6/35/66"",8.17,1.144,1.144,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/24/zMcharP00C1AA6.SYSHEDD220180507.175182213595275816215418461608060055818420410624622939575790398043486769.20180524110126.3906M05.zip.gz"",""zMidas"",""C1AA6"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M04~C1AA6~20180524110126~MFG_MFG.xml.gz"","
"1,2018-05-11 17:05:00.0,""11S02CY382YH1934479865"",""65600439SEF5/77/22"",8.03,1.161,1.161,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00BFC57.SYSHEDD220180412.014012813625951954013109865858657424422108570118116061038563571889814812664888955952.20180511130500.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180511130500~MFG_MFG.xml.gz"","
"1,2018-05-11 17:48:21.0,""11S02CY382YH1934479940"",""65600435SED3/105/33"",8.09,1.13,1.13,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00C1D1B.SYSHEDD220180412.851110121924411060941218949940305599412040939107121217386566725828235608106424428.20180511134821.3906M05.zip.gz"",""zMidas"",""C1D1B"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1D1B~20180511134821~MFG_MFG.xml.gz"","
"1,2018-05-11 17:05:00.0,""11S02CY382YH1934480012"",""65600435SED3/49/33"",8.135,1.161,1.161,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00BFC57.SYSHEDD220180412.014012813625951954013109865858657424422108570118116061038563571889814812664888955952.20180511130500.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180511130500~MFG_MFG.xml.gz"","
"1,2018-05-11 17:05:00.0,""11S02CY382YH1934480013"",""65600435SED3/35/33"",8.232,1.151,1.151,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00BFC57.SYSHEDD220180412.014012813625951954013109865858657424422108570118116061038563571889814812664888955952.20180511130500.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180511130500~MFG_MFG.xml.gz"","
"1,2018-05-11 17:05:00.0,""11S02CY382YH1934480014"",""65600435SED3/119/44"",8.082,1.134,1.134,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00BFC57.SYSHEDD220180412.014012813625951954013109865858657424422108570118116061038563571889814812664888955952.20180511130500.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180511130500~MFG_MFG.xml.gz"","
"1,2018-05-11 17:48:21.0,""11S02CY382YH1934480106"",""6560040ISEB1/91/66"",7.97,1.132,1.132,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00C1D1B.SYSHEDD220180412.851110121924411060941218949940305599412040939107121217386566725828235608106424428.20180511134821.3906M05.zip.gz"",""zMidas"",""C1D1B"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1D1B~20180511134821~MFG_MFG.xml.gz"","
"1,2018-05-11 17:48:21.0,""11S02CY382YH1934480107"",""6560040JSEF3/91/77"",8.129,1.103,1.103,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00C1D1B.SYSHEDD220180412.851110121924411060941218949940305599412040939107121217386566725828235608106424428.20180511134821.3906M05.zip.gz"",""zMidas"",""C1D1B"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1D1B~20180511134821~MFG_MFG.xml.gz"","
"1,2018-05-11 17:05:00.0,""11S02CY382YH1934480108"",""6560042USEC1/105/77"",8.368,1.157,1.157,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00BFC57.SYSHEDD220180412.014012813625951954013109865858657424422108570118116061038563571889814812664888955952.20180511130500.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180511130500~MFG_MFG.xml.gz"","
"1,2018-05-11 17:05:00.0,""11S02CY382YH1934480109"",""6560042USEC1/77/77"",8.384,1.163,1.163,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00BFC57.SYSHEDD220180412.014012813625951954013109865858657424422108570118116061038563571889814812664888955952.20180511130500.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180511130500~MFG_MFG.xml.gz"","
"1,2018-05-11 17:48:21.0,""11S02CY382YH1934480110"",""65600438SEB3/77/77"",8.361,1.194,1.194,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00C1D1B.SYSHEDD220180412.851110121924411060941218949940305599412040939107121217386566725828235608106424428.20180511134821.3906M05.zip.gz"",""zMidas"",""C1D1B"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1D1B~20180511134821~MFG_MFG.xml.gz"","
"1,2018-05-13 22:36:02.0,""11S02CY382YH1934480115"",""65600438SEB3/49/44"",8.067,1.113,1.113,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/13/zMcharP00C1BEB.SYSHEDD220180412.416420069410387560115818817302647644645857863037114422206853854856299117948036.20180513183602.3906M05.zip.gz"",""zMidas"",""C1BEB"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1BEB~20180513183602~MFG_MFG.xml.gz"","
"1,2018-05-11 17:05:00.0,""11S02CY382YH1934480116"",""65600438SEB3/105/66"",7.997,1.138,1.138,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00BFC57.SYSHEDD220180412.014012813625951954013109865858657424422108570118116061038563571889814812664888955952.20180511130500.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180511130500~MFG_MFG.xml.gz"","
"1,2018-05-11 17:05:00.0,""11S02CY382YH1934480118"",""6560040ISEB1/91/33"",7.83,1.115,1.115,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00BFC57.SYSHEDD220180412.014012813625951954013109865858657424422108570118116061038563571889814812664888955952.20180511130500.3906M05.zip.gz"",""zMidas"",""BFC57"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~BFC57~20180511130500~MFG_MFG.xml.gz"","
"1,2018-05-11 17:48:21.0,""11S02CY382YH1934480121"",""65600431SEB1/119/33"",8.161,1.175,1.175,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/11/zMcharP00C1D1B.SYSHEDD220180412.851110121924411060941218949940305599412040939107121217386566725828235608106424428.20180511134821.3906M05.zip.gz"",""zMidas"",""C1D1B"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C1D1B~20180511134821~MFG_MFG.xml.gz"","
"1,2018-05-15 03:07:52.0,""11S02CY382YH1934480172"",""6560040JSEF3/119/44"",8.118,1.095,1.095,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/14/zMcharP00C0D88.SYSHEDD220180412.381172215625620486574210216418608820622480385384061823826035182213175664572646825.20180514230752.3906M05.zip.gz"",""zMidas"",""C0D88"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M05~C0D88~20180514230752~MFG_MFG.xml.gz"","
"1,2018-05-24 15:01:26.0,""11S02CY382YH1934480175"",""65600435SED3/105/77"",8.426,1.175,1.175,""http://ausgsa.ibm.com/projects/m/moosecollective/FRAMETEST/zm/logs/bydate/2018/05/24/zMcharP00C1AA6.SYSHEDD220180507.175182213595275816215418461608060055818420410624622939575790398043486769.20180524110126.3906M05.zip.gz"",""zMidas"",""C1AA6"",""MFG"",""FRM"",""NO_BATCHLIST"",""MFG"","""",""D32L_BUNDLE27_FINAL"","""",""XTEDS~3906~M04~C1AA6~20180524110126~MFG_MFG.xml.gz"","
